province,city,district,name,score,comment_number,month_sales,avg_price,category,delivery_time,delivery_tip,delivery_type,in_time_delivery_percent,min_price,shipping_fee,lat,lng,hours,buz_code
河北省,唐山市,古冶区,啷哩咯啷·炸鸡架,4.7,120,月售400+,人均 ¥19,美食 炸物类小吃,40分钟,,1,95,起送 ¥20,配送 ¥1,39.747659,118.455588,09:30-23:59,0
河北省,廊坊市,三河市,好伦哥比萨小店（天洋城店）,5.0,90,月售358,人均 ¥28,美食 意面披萨,56分钟,,1,92,起送 ¥20,免配送费,39.964816,116.822217,10:30-20:30,0
河北省,张家口市,蔚县,辣诱惑麻辣香锅,3.0,27,月售59,人均 ¥27,美食 麻辣香锅,44分钟,,1,40,起送 ¥20,配送 ¥3,39.947343,114.764537,10:00-21:00,0
河北省,石家庄市,裕华区,魏家凉皮（空中花园店）,4.7,1953,月售2000+,人均 ¥24,美食 凉皮/凉粉/擀面皮,40分钟,,1,85,起送 ¥20,配送 ¥7.1,38.013238,114.554715,08:30-22:00,0
河北省,邢台市,信都区,比邻鲜（爱民路10号店）,0.0,1,月售0,,生鲜果蔬,44分钟,由商家提供配送服务,0,0,起送 ¥20,免配送费,37.072551,114.474405,08:00-20:30,1
河北省,保定市,竞秀区,虾小姐蟹先生(蟹黄拌面),3.8,66,月售76,,美食 海鲜,35分钟,由 美团跑腿 提供送餐服务,0,25,起送 ¥20,免配送费,38.893717,115.46011,"10:00-14:00,16:00-23:00",0
河北省,廊坊市,香河县,辅源医药（三十分店）,0.0,13,月售115,,送药上门,40分钟,,1,0,起送 ¥20,免配送费,39.769518,116.989751,07:30-22:00,1
河南省,焦作市,修武县,御酥坊,0.0,12,月售39,人均 ¥32,美食,30分钟,,1,0,起送 ¥20,配送 ¥3,35.222547,113.457701,09:00-21:30,0
河南省,洛阳市,洛龙区,韩氏牛肉面,4.0,62,月售100+,人均 ¥21,美食 其他面馆,30分钟,,0,100,起送 ¥20,免配送费,34.618217,112.493141,11:00-22:00,0
河南省,漯河市,召陵区,大参林大药房（万祥街店）,0.0,1,月售5,,送药上门,31分钟,,1,0,起送 ¥20,免配送费,33.574882,114.048642,06:00-22:00,1
河南省,信阳市,平桥区,美锐大药房（千僖小区分店）,0.0,5,月售10,,送药上门,48分钟,由商家提供配送服务,0,0,起送 ¥20,免配送费,32.148077,114.110902,07:30-21:20,1
河南省,开封市,杞县,花之都鲜花婚庆,0.0,2,月售1,,浪漫鲜花,130分钟,由商家提供配送服务,0,0,起送 ¥20,配送 ¥4,34.70084,114.805673,00:00-23:59,1
河南省,郑州市,管城回族区,吕氏豚馒手工鲜肉马蹄包（华钻店）,4.6,173,月售600+,人均 ¥16,美食 包子/生煎,30分钟,由美团快送提供配送服务,0,92,起送 ¥20,免配送费,34.706142,113.69606,06:30-21:00,0
河南省,开封市,龙亭区,张仲景（集英花园店）,4.9,200,月售449,,送药上门,40分钟,,1,,起送 ¥20,免配送费,34.79683,114.293537,07:40-21:00,1
河南省,郑州市,管城回族区,河南省医药超市（第七超市店）,0.0,15,月售2,,超市便利,40分钟,,1,0,起送 ¥20,免配送费,34.755461,113.700201,07:50-21:45,1
河南省,南阳市,方城县,健康人医药（方城广安路店）,0.0,2,月售7,,送药上门,31分钟,,1,0,起送 ¥20,免配送费,33.24888,112.999743,08:00-21:30,1
河南省,郑州市,金水区,菜老蛙（红星农贸市场店）,0.0,0,月售1,,生鲜果蔬,44分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,34.793536,113.627234,08:30-20:00,1
河南省,安阳市,汤阴县,昌升医药(益寿堂）,0.0,1,月售4,,送药上门,30分钟,,1,0,起送 ¥20,免配送费,35.940061,114.376795,08:00-22:00,1
河南省,开封市,兰考县,华仁堂健康药房（清华园店）,0.0,0,月售1,,送药上门,40分钟,,1,0,起送 ¥20,配送 ¥2,34.821472,114.796907,08:00-20:00,1
河南省,信阳市,浉河区,好一生大药房（新马路店）,0.0,14,月售10,,送药上门,46分钟,由商家提供配送服务,0,0,起送 ¥20,免配送费,32.131632,114.076149,07:30-21:20,1
河南省,郑州市,管城回族区,阳光宾馆便利店,0.0,0,月售0,,超市便利,35分钟,,1,,起送 ¥20,配送 ¥5,34.814713,113.89148,07:00-22:00,1
黑龙江省,大庆市,让胡路区,三元至盛药房（如宜店）,0.0,2,月售1,,送药上门,40分钟,由商家提供配送服务,0,0,起送 ¥20,配送 ¥4,46.572865,124.888255,07:30-20:10,1
黑龙江省,哈尔滨市,南岗区,泽林大药房（汉广店）,0.0,3,月售1,,送药上门,45分钟,,1,0,起送 ¥20,配送 ¥5,45.727089,126.608678,10:00-19:00,1
黑龙江省,哈尔滨市,道里区,融惠微利便利店(乡政店),4.2,0,月售87,,超市便利,50分钟,,1,40,起送 ¥20,配送 ¥4,45.782738,126.473618,07:00-23:00,1
黑龙江省,哈尔滨市,阿城区,V甜·甜品,0.0,14,月售9,人均 ¥50,甜点饮品,60分钟,由商家提供配送服务,0,0,起送 ¥20,配送 ¥3.9,45.542875,126.969882,09:00-19:00,0
黑龙江省,哈尔滨市,道外区,冰雪时光(农业大学店),4.9,2,月售165,人均 ¥10,甜点饮品,49分钟,,0,,起送 ¥20,配送 ¥3.5,45.735263,126.725452,08:10-23:00,0
湖北省,荆州市,沙市区,轻食予你（万达店）,4.6,64,月售30,,美食 轻食/沙拉/健康餐,30分钟,,1,0,起送 ¥20,免配送费,30.336835,112.22237,今日不营业,0
湖北省,武汉市,硚口区,三镇民生甜食馆（古田四路直营店）,4.5,254,月售576,人均 ¥16,美食 其他面馆,32分钟,由美团快送提供配送服务,0,84,起送 ¥20,免配送费,30.589981,114.212738,07:00-19:20,0
湖北省,鄂州市,华容区,路边姜乌鸡米线,4.6,71,月售202,,美食 米粉/米线,30分钟,,1,100,起送 ¥20,配送 ¥3,30.534385,114.642955,08:00-20:00,0
湖北省,襄阳市,襄州区,派乐汉堡·炸鸡（长安市场店）,4.6,697,月售700+,人均 ¥22,美食 汉堡,30分钟,,1,96,起送 ¥20,免配送费,32.083665,112.204203,10:00-23:40,0
湖北省,襄阳市,襄城区,天济大药房-41取货点,0.0,1,月售2,,送药上门,45分钟,由商家提供配送服务,0,0,起送 ¥20,配送 ¥8,32.015,112.02293,08:00-18:00,1
湖北省,武汉市,黄陂区,良品铺子（金色雅园店）,0.0,38,月售200+,,超市便利,40分钟,,0,,起送 ¥20,配送 ¥1,30.607966,114.201022,08:30-21:00,1
湖北省,宜昌市,夷陵区,叫了只炸鸡（繁荣世家店）,4.9,1870,月售1000+,人均 ¥25,美食 炸物类小吃,32分钟,由美团快送提供配送服务,0,85,起送 ¥20,免配送费,30.765076,111.324884,"00:00-02:30,10:18-23:59",0
湖北省,武汉市,黄陂区,济仁堂大药房（冰晶店）,0.0,0,月售0,,送药上门,32分钟,,1,0,起送 ¥20,免配送费,30.876844,114.38694,10:00-20:00,1
湖北省,孝感市,孝南区,觅姐汤可以喝的麻辣烫（宇济商贸街孝感店）,4.5,717,月售1000+,人均 ¥18,美食 麻辣烫/关东煮,50分钟,,1,95,起送 ¥20,免配送费,30.929,113.92321,09:50-23:15,0
湖北省,宜昌市,伍家岗区,刘记湘里小厨,4.1,182,月售200+,人均 ¥30,美食 农家菜/家常菜,33分钟,,1,75,起送 ¥20,免配送费,30.681059,111.338508,10:00-23:30,0
湖北省,武汉市,汉阳区,鸿佳便利店,0.0,7,月售23,,超市便利,31分钟,由美团快送提供配送服务,0,0,起送 ¥20,配送 ¥3.5,30.527868,114.233184,08:00-22:00,1
湖北省,荆州市,沙市区,炎记云饺(蛇入山店）,5.0,17,月售18,,美食 饺子,38分钟,,1,0,起送 ¥20,配送 ¥1.9,30.323438,112.260148,07:30-19:00,0
湖北省,武汉市,洪山区,黄蜀郎鸡公煲（新食界美食城店）,4.5,1104,月售1480,人均 ¥16,美食 鸡公煲,38分钟,由美团快送提供配送服务,0,66,起送 ¥20,免配送费,30.588232,114.346729,"09:29-15:00,17:00-20:30",0
湖北省,武汉市,汉阳区,渔家厨坊（拦江路店）,4.3,10,月售61,,美食 湖北菜,36分钟,,0,,起送 ¥20,免配送费,30.543906,114.2706,11:10-20:30,0
湖北省,武汉市,江夏区,未岛蛋糕店(光谷青年汇店),3.9,78,月售111,人均 ¥36,甜蜜蛋糕,30分钟,由美团快送提供配送服务,0,100,起送 ¥20,配送 ¥1.4,30.43939,114.423894,08:30-21:30,0
湖南省,常德市,武陵区,老百姓健康药房（常德荷花路店）,0.0,13,月售87,,送药上门,32分钟,,1,0,起送 ¥20,免配送费,29.061637,111.707927,08:00-21:30,1
湖南省,娄底市,娄星区,菜老包（民营市场店）,3.8,66,月售200+,,生鲜果蔬,45分钟,由商家提供配送服务,0,71,起送 ¥20,免配送费,27.716628,112.006068,07:00-19:00,1
湖南省,长沙市,芙蓉区,杭州小笼包•饺子•粥(人民中路店),4.7,44,月售318,人均 ¥15,美食 包子/生煎,30分钟,,0,67,起送 ¥20,免配送费,28.185692,113.008176,07:00-20:00,0
湖南省,常德市,澧县,益丰大药房（澧县红太阳商业广场店）,0.0,3,月售2,,送药上门,40分钟,,1,0,起送 ¥20,配送 ¥2.5,29.641483,111.762288,07:45-20:50,1
湖南省,岳阳市,岳阳楼区,夏日玛莉西餐厅（岳阳步步高店）,4.4,50,月售100+,人均 ¥44,美食 意面披萨,54分钟,,1,70,起送 ¥20,免配送费,29.356351,113.137954,10:00-21:00,0
湖南省,长沙市,岳麓区,益丰大药房(长沙望月湖分店),5.0,30,月售56,,送药上门,30分钟,,1,100,起送 ¥20,免配送费,28.205954,112.955969,00:00-23:59,1
湖南省,常德市,鼎城区,芙蓉兴盛（丽景苑店）,5.0,156,月售100+,,超市便利,30分钟,,1,0,起送 ¥20,免配送费,29.034513,111.668977,"00:00-02:00,07:00-23:59",1
湖南省,株洲市,天元区,波比艾斯（神农城店）,5.0,35,月售14,人均 ¥12,美食,39分钟,,1,0,起送 ¥20,配送 ¥2,27.81939,113.122012,10:00-21:00,0
湖南省,娄底市,娄星区,老百姓大药房（娄底红旗村店）,0.0,0,月售2,,送药上门,32分钟,,1,0,起送 ¥20,免配送费,27.742196,111.983357,08:00-21:15,1
吉林省,四平市,铁西区,小锋便利店,0.0,0,月售1,,超市便利,35分钟,,1,0,起送 ¥20,夜间配送 ¥6.4,43.175528,124.338468,06:00-22:00,1
吉林省,吉林市,丰满区,金牛大药房（华山路店）,5.0,92,月售350,,送药上门,40分钟,,1,100,起送 ¥20,免配送费,43.830008,126.574623,07:00-21:00,1
吉林省,延边朝鲜族自治州,延吉市,笑洞炸酱面馆,4.8,748,月售1788,人均 ¥30,美食 韩国料理,50分钟,,1,91,起送 ¥20,夜间配送 ¥6.4,42.918614,129.498098,10:00-19:30,0
江苏省,无锡市,梁溪区,汇华强盛医药连锁（南阳药店）,0.0,0,月售1,,送药上门,45分钟,,0,,起送 ¥20,配送 ¥4,31.608065,120.239542,08:30-19:00,1
江苏省,徐州市,铜山区,皮克斯的汉堡(枫林学府店),4.8,307,月售328,人均 ¥18,美食 汉堡,30分钟,由美团快送提供配送服务,0,100,起送 ¥20,配送 ¥0.5,34.183656,117.134067,10:30-21:00,0
江苏省,泰州市,姜堰区,本情Bonjung1999（姜堰店）,4.1,59,月售82,人均 ¥27,美食,30分钟,,1,80,起送 ¥20,免配送费,32.496066,120.143869,07:00-22:00,0
江苏省,苏州市,姑苏区,馋兜兜·新疆炒米粉（苏州站店）,4.9,3754,月售3214,人均 ¥19,美食 米粉/米线,40分钟,由美团快送提供配送服务,0,92,起送 ¥20,免配送费,31.333799,120.61962,10:00-23:00,0
江苏省,无锡市,新吴区,小巷子炸串卷饼（酸辣汤·手抓饼）,4.8,638,月售1052,人均 ¥19,美食 炸物类小吃,37分钟,由美团快送提供配送服务,0,76,起送 ¥20,免配送费,31.48254,120.39075,"00:00-02:00,10:00-23:59",0
江苏省,扬州市,广陵区,国大药房（南门店）,0.0,6,月售33,,送药上门,40分钟,,1,,起送 ¥20,免配送费,32.383437,119.431955,07:35-21:20,1
江苏省,苏州市,虎丘区,药及特（泽中堂大药房）,5.0,10,月售86,,送药上门,35分钟,,0,,起送 ¥20,配送 ¥5,31.386291,120.404172,"00:00-07:00,21:30-23:59",1
江苏省,常州市,武进区,特色千里香馄饨(老鸡汤手擀面),4.4,33,月售55,,美食 馄饨,30分钟,,0,,起送 ¥20,配送 ¥2,31.75392,120.04964,06:20-22:00,0
江苏省,常州市,新北区,厝内小眷村(常州环球港店),4.8,276,月售547,人均 ¥12,甜点饮品,62分钟,,1,52,起送 ¥20,免配送费,31.842814,119.977402,10:00-17:30,1
江苏省,盐城市,射阳县,天一咕鸡•滋补蒸鸡•炸鸡,4.9,273,月售200+,人均 ¥33,美食 蒸鸡/滋补鸡,30分钟,,1,100,起送 ¥20,免配送费,33.771222,120.27549,09:30-23:50,0
江苏省,南通市,通州区,天天乐连锁药房（星怡店）,0.0,21,月售38,,送药上门,70分钟,,1,0,起送 ¥20,免配送费,31.905625,120.982287,07:00-21:10,1
江苏省,徐州市,鼓楼区,蛋糕好了（和信店）,4.9,241,月售200+,人均 ¥43,甜蜜蛋糕,40分钟,由 美团跑腿 提供送餐服务,0,67,起送 ¥20,免配送费,34.268221,117.201391,09:00-14:00,0
江苏省,徐州市,泉山区,正新鸡排（苏山头店）,4.3,34,月售35,,美食 炸物类小吃,30分钟,,0,,起送 ¥20,配送 ¥2,34.290395,117.12683,09:30-22:00,0
江苏省,无锡市,锡山区,EQBoy韩式炸鸡·韩式拌饭（安镇店）,4.7,2370,月售1922,人均 ¥19,美食 炸物类小吃,30分钟,由美团快送提供配送服务,0,72,起送 ¥20,免配送费,31.6089,120.474267,"00:00-03:00,10:00-23:59",0
江苏省,无锡市,宜兴市,大统华（宜兴环科园店）,4.9,1247,月售3687,,超市便利,33分钟,,1,89,起送 ¥20,配送 ¥4,31.358464,119.800548,07:30-21:00,1
江苏省,南通市,崇川区,Joeycake私房蛋糕定制,0.0,2,月售3,人均 ¥48,甜蜜蛋糕,44分钟,由美团快送提供配送服务,0,0,起送 ¥20,配送 ¥1.8,32.040159,120.829285,06:00-06:30,0
江苏省,苏州市,张家港市,百禾连锁（塘市店）,0.0,2,月售106,,送药上门,40分钟,,0,,起送 ¥20,配送 ¥2,31.814734,120.558408,07:15-20:15,1
江苏省,苏州市,昆山市,百佳惠大药房（华丰店）,0.0,24,月售71,,送药上门,43分钟,由商家提供配送服务,0,0,起送 ¥20,免配送费,31.421917,120.982399,07:30-23:40,1
江苏省,苏州市,昆山市,豆王豆浆健康夜市(北门路店),3.9,336,月售930,人均 ¥16,美食 豆浆/油条,34分钟,由美团快送提供配送服务,0,86,起送 ¥20,免配送费,31.397249,120.952583,00:00-23:59,0
江苏省,无锡市,宜兴市,皖众超市,0.0,4,月售26,,超市便利,30分钟,由美团快送提供配送服务,0,,起送 ¥20,配送 ¥4,31.212744,119.794432,06:30-21:00,1
江苏省,无锡市,惠山区,美粥柒天海鲜粥馆（总店）,4.0,851,月售1000,人均 ¥18,美食 快餐小吃,40分钟,,0,,起送 ¥20,配送 ¥7,31.615358,120.198683,09:10-20:00,0
江苏省,泰州市,姜堰区,嘬螺·螺蛳粉（姜堰花园路店）,4.7,283,月售633,人均 ¥18,美食 螺蛳粉,30分钟,,1,80,起送 ¥20,免配送费,32.496873,120.146333,09:30-20:00,0
江苏省,苏州市,相城区,环球蔬果汇(苏州潘阳新村店),4.5,225,月售300+,,生鲜果蔬,35分钟,由商家提供配送服务,0,100,起送 ¥20,免配送费,31.440944,120.546232,07:00-22:00,1
江苏省,南通市,通州区,零食工坊（通州店）,0.0,17,月售6,,超市便利,61分钟,由美团快送提供配送服务,0,0,起送 ¥20,夜间配送 ¥6,32.087241,121.077535,09:00-21:29,1
江苏省,无锡市,惠山区,阳光蛋糕,4.8,95,月售51,人均 ¥45,甜蜜蛋糕,54分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥20,配送 ¥2,31.681349,120.308221,07:00-22:30,0
江苏省,无锡市,江阴市,RandB珍奶会所（峭岐店）,4.9,896,月售2041,人均 ¥13,甜点饮品,30分钟,由美团快送提供配送服务,2,100,起送 ¥20,免配送费,31.810952,120.305306,10:00-22:00,0
江苏省,淮安市,金湖县,云娟夜宵,4.3,22,月售72,,美食 卤味类小吃,30分钟,,1,0,起送 ¥20,免配送费,33.016585,119.013126,"00:00-02:00,18:00-23:59",0
江苏省,扬州市,邗江区,deli文具文元文具书店,0.0,0,月售14,,超市便利,45分钟,,1,,起送 ¥20,配送 ¥5,32.410464,119.39533,09:00-19:30,1
江苏省,无锡市,宜兴市,朱氏牛肉汤馆,0.0,21,月售19,,美食 羊汤/牛肉汤,33分钟,,1,0,起送 ¥20,配送 ¥4,31.395393,119.656723,07:00-23:59,0
江苏省,淮安市,涟水县,培亮超市,0.0,6,月售1,,超市便利,50分钟,,1,0,起送 ¥20,配送 ¥5,33.787378,119.271709,10:00-23:00,1
江苏省,常州市,武进区,香辣冒鱼饭·炒饭·盖浇饭,4.5,197,月售200+,人均 ¥23,美食 盖浇饭,30分钟,,1,0,起送 ¥20,免配送费,31.722801,120.124297,09:00-23:59,0
江苏省,南通市,通州区,大头儿子鲜奶吧(水街店),4.6,10,月售35,人均 ¥15,甜点饮品,50分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,32.060701,121.085805,10:00-21:00,0
江苏省,无锡市,锡山区,云茶（张泾店）,5.0,343,月售739,人均 ¥19,美食,30分钟,,1,100,起送 ¥20,免配送费,31.660896,120.438806,10:00-21:30,0
江苏省,常州市,新北区,鲜轩地锅鸡,0.0,40,月售28,,美食 其他地方菜,31分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,31.853265,119.925771,"11:30-13:30,16:00-22:00",0
江苏省,徐州市,铜山区,小董牛肉板面酱香米线（盖浇饭）,4.1,54,月售206,人均 ¥19,美食 其他面馆,68分钟,由商家提供配送服务,0,27,起送 ¥20,配送 ¥3.5,34.138011,117.134675,09:30-20:00,0
江苏省,镇江市,京口区,汤骑士·潮汕猪肚鸡饭（江苏镇江店）,4.6,807,月售2322,人均 ¥20,美食 其他饭类套餐,30分钟,,0,87,起送 ¥20,配送 ¥1,32.191916,119.509569,"09:45-15:00,15:00-22:00",0
江苏省,南通市,崇川区,美宜佳便利店（苏00548世贸新界店）,4.0,9,月售27,,超市便利,30分钟,由美团快送提供配送服务,0,80,起送 ¥20,配送 ¥3.5,31.919768,120.952015,00:00-23:59,1
江苏省,苏州市,姑苏区,袁记云饺（南园南路店）,4.6,89,月售179,人均 ¥17,美食 饺子,37分钟,由美团快送提供配送服务,0,93,起送 ¥20,免配送费,31.284729,120.637237,07:10-19:00,0
江苏省,苏州市,常熟市,咕噜咕噜绿豆汤,4.8,248,月售317,人均 ¥27,美食,30分钟,,1,0,起送 ¥20,免配送费,31.683095,120.73462,08:00-23:59,0
江苏省,无锡市,惠山区,三九药店（陆区二药店）,0.0,51,月售100+,,送药上门,34分钟,,1,0,起送 ¥20,免配送费,31.573737,120.094589,07:30-20:00,1
江苏省,无锡市,江阴市,奇香菜馆,0.0,11,月售42,,美食 中式简餐,61分钟,,1,0,起送 ¥20,配送 ¥4,31.92319,120.305408,"10:00-13:00,16:00-22:00",0
江苏省,淮安市,清江浦区,天颐药房(和平店),0.0,4,月售8,,送药上门,48分钟,由商家提供配送服务,0,0,起送 ¥20,配送 ¥4,33.596117,119.037947,07:30-21:30,1
江苏省,无锡市,惠山区,华莱士·全鸡汉堡（刘潭店）,4.6,760,月售1438,人均 ¥17,美食 汉堡,30分钟,由美团快送提供配送服务,0,89,起送 ¥20,免配送费,31.62668,120.3049,"00:00-01:40,09:10-23:59",0
江苏省,无锡市,宜兴市,炸鸡叔叔,4.8,623,月售1451,人均 ¥15,美食 汉堡,30分钟,,1,97,起送 ¥20,配送 ¥5,31.432389,119.99583,10:00-23:30,0
江苏省,苏州市,昆山市,江西饭店,4.9,146,月售477,人均 ¥22,美食 江西菜,30分钟,,1,80,起送 ¥20,免配送费,31.26845,121.00635,"10:00-14:00,16:00-22:10",0
江苏省,无锡市,江阴市,秘制鸭脖,4.5,3,月售100+,,美食 卤味类小吃,30分钟,,0,,起送 ¥20,配送 ¥1.5,31.866896,120.321544,09:30-23:59,0
江苏省,徐州市,泉山区,N多寿司（美润路店）,4.7,14,月售33,,美食 日本料理,30分钟,由美团快送提供配送服务,0,100,起送 ¥20,配送 ¥3,34.264231,117.106361,09:00-21:00,0
江苏省,扬州市,邗江区,CoCo都可(宝带西门店),4.9,541,月售1000+,人均 ¥21,甜点饮品 奶茶果汁,60分钟,,1,97,起送 ¥20,夜间配送 ¥6,32.383305,119.41073,09:30-21:55,1
江苏省,南通市,崇川区,菲菲家早点·饭团寿司（新港店）,0.0,6,月售1,,美食 日式便当/日本寿司,36分钟,由美团快送提供配送服务,0,0,起送 ¥20,免配送费,31.95712,120.91276,16:00-18:30,0
江西省,南昌市,青山湖区,大参林（南昌国安店）,0.0,9,月售11,,送药上门,37分钟,,1,0,起送 ¥20,免配送费,28.685432,115.935678,08:00-21:15,1
江西省,吉安市,吉州区,昌盛大药房（江南凤凰城店）,0.0,0,月售5,,送药上门,40分钟,,1,0,起送 ¥20,配送 ¥5,27.11192,114.96389,08:00-21:00,1
江西省,上饶市,余干县,香他她煲仔饭（余干华润万家店）,4.7,296,月售1237,人均 ¥25,美食 煲仔饭,30分钟,,1,92,起送 ¥20,配送 ¥1,28.697098,116.691511,10:00-20:30,0
