韩式烤肉/其他西餐,2389
韩国料理,2390
日本料理,2391
日本料理,2392
日本料理/日式简餐,2393
日本料理,2394
刺身寿司/日本料理,2395
日本料理,2396
韩国料理,2397
日本料理,2398
日本料理,2399
日本料理/其他快餐,2400
日本料理/海鲜,2401
日本料理,2402
日式烧烤,2403
刺身寿司/日本料理,2404
刺身寿司/日式简餐,2405
日本料理,2406
日本料理/刺身寿司,2407
日本料理/刺身寿司,2408
日本料理,2409
刺身寿司/日本料理,2410
日本料理/日式简餐,2411
日式简餐,2412
日式简餐/其他快餐,2413
刺身寿司/日本料理,2414
粉丝汤/焗饭,2415
法国菜,2416
意大利菜,2417
泰国菜,2418
泰国菜,2419
咖啡/其他西餐,2420
中西糕点/其他西餐,2421
其他西餐,2422
牛排/牛肉饭,2423
牛排/其他西餐,2424
泰国菜,2425
披萨意面/牛排,2426
披萨意面/其他西餐,2427
牛排,2428
其他快餐/牛排,2429
意大利菜,2430
其他西餐,2431
其他西餐,2432
泰国菜,2433
牛排/其他快餐,2434
其他快餐/牛排,2435
意大利菜/披萨意面,2436
牛排,2437
披萨意面/牛排,2438
其他快餐/牛排,2439
其他火锅/冒菜,2440
焖锅,2441
麻辣香锅/砂锅,2442
其他火锅,2443
麻辣香锅,2444
烤鱼,2445
川湘菜/焖锅,2446
川渝火锅,2447
川湘菜/焖锅,2448
烤鱼,2449
川渝火锅/小火锅,2450
川渝火锅,2451
鸡公煲/麻辣香锅,2452
川湘菜/干锅,2453
麻辣香锅,2454
麻辣香锅,2455
煲仔饭/小火锅,2456
烤鱼,2457
川湘菜/干锅,2458
鱼火锅/川湘菜,2459
小火锅/川渝火锅,2460
川渝火锅,2461
川湘菜/焖锅,2462
烤鱼/鱼火锅,2463
川湘菜/干锅,2464
烤鱼,2465
小火锅/川渝火锅,2466
川湘菜/干锅,2467
卤味熟食,2468
卤味熟食/烧烤,2469
卤味熟食,2470
卤味熟食,2471
卤味熟食,2472
卤味熟食,2473
卤味熟食,2474
卤味熟食,2475
卤味熟食,2476
卤味熟食,2477
卤味熟食/川湘菜,2478
卤味熟食/其他快餐,2479
卤味熟食,2480
卤味熟食,2481
卤味熟食,2482
其他快餐/卤味熟食,2483
卤味熟食,2484
卤味熟食,2485
卤味熟食,2486
卤味熟食,2487
卤味熟食,2488
卤味熟食/其他小吃,2489
卤味熟食,2490
卤味熟食,2491
卤味熟食/盖浇饭,2492
卤味熟食,2493
卤味熟食,2494
卤味熟食,2495
卤味熟食,2496
卤味熟食,2497
蒸鸡滋补鸡,2498
滋补炖汤,2499
蒸鸡滋补鸡,2500
蒸鸡滋补鸡,2501
米粉米线/滋补炖汤,2502
烧烤/牛肉汤,2503
滋补炖汤,2504
蒸鸡滋补鸡/其他小吃,2505
面包,2506
甜品,2507
蛋糕,2508
中西糕点,2509
面包,2510
中西糕点/蛋糕,2511
其他甜品饮品/其他快餐,2512
咖啡,2513
咖啡/中西糕点,2514
咖啡,2515
咖啡,2516
面包/甜品,2517
中西糕点/面包,2518
中西糕点,2519
中西糕点/其他甜品饮品,2520
沙拉/轻食/三明治,2521
沙拉/轻食/披萨意面,2522
沙拉/轻食,2523
沙拉/轻食,2524
川湘菜/海鲜,2525
川湘菜/其他快餐,2526
盖浇饭/川湘菜,2527
川湘菜,2528
蛋糕,2529
面包,2530
卤味熟食,2531
中西糕点/其他甜品饮品,2532
川湘菜,2533
汉堡薯条/炸鸡炸串,2534
川渝火锅/小火锅,2535
川渝火锅,2536
川湘菜,2537
奶茶果汁/咖啡,2538
咖啡/奶茶果汁,2539
日式简餐/日本料理,2540
咖啡/其他快餐,2541
奶茶果汁/甜品,2542
咖啡/其他西餐,2543
米粉米线,2544
奶茶果汁,2545
披萨意面/汉堡薯条,2546
面馆/其他小吃,2547
其他小吃,2548
卤味熟食,2549
川湘菜,2550
奶茶果汁/面包,2551
米粉米线/其他小吃,2552
盖浇饭/其他快餐,2553
面包/甜品,2554
奶茶果汁,2555
川湘菜/私房菜,2556
川湘菜/农家菜,2557
咖啡,2558
面包,2559
川湘菜,2560
川湘菜,2561
中西糕点,2562
卤味熟食,2563
盖浇饭,2564
其他小吃,2565
咖啡,2566
刺身寿司,2567
卤味熟食,2568
川湘菜,2569
奶茶果汁,2570
盖浇饭/其他快餐,2571
奶茶果汁/中西糕点,2572
卤味熟食,2573
蛋糕,2574
海鲜,2575
川湘菜/盖浇饭,2576
粤菜,2577
西北菜/其他快餐,2578
盖浇饭/川湘菜,2579
麻辣烫/关东煮/其他快餐,2580
川湘菜/其他快餐,2581
盖浇饭/其他快餐,2582
川湘菜/盖浇饭,2583
其他快餐/川湘菜,2584
卤味熟食/盖浇饭,2585
闽菜/其他快餐,2586
盖浇饭/川湘菜,2587
咖啡/其他快餐,2588
盖浇饭/川湘菜,2589
米粉米线/盖浇饭,2590
煲仔饭,2591
盖浇饭/煲仔饭,2592
兰州拉面/盖浇饭,2593
米粉米线/其他快餐,2594
川湘菜/盖浇饭,2595
盖浇饭/其他快餐,2596
盖浇饭/米粉米线,2597
其他快餐,2598
川湘菜/其他快餐,2599
烧腊饭/盖浇饭,2600
烧腊饭,2601
盖浇饭,2602
煲仔饭/盖浇饭,2603
咖啡/汉堡薯条,2604
炸鸡炸串/汉堡薯条,2605
汉堡薯条/炸鸡炸串,2606
汉堡薯条/炸鸡炸串,2607
三明治,2608
汉堡薯条/其他西餐,2609
披萨意面/其他小吃,2610
咖啡/披萨意面,2611
披萨意面/其他小吃,2612
三明治,2613
汉堡薯条/炸鸡炸串,2614
披萨意面,2615
沙拉/轻食/三明治,2616
披萨意面/其他小吃,2617
奶茶果汁/蛋糕,2618
奶茶果汁,2619
奶茶果汁/咖啡,2620
咖啡/奶茶果汁,2621
奶茶果汁,2622
奶茶果汁,2623
奶茶果汁,2624
咖啡/奶茶果汁,2625
咖啡/奶茶果汁,2626
奶茶果汁/其他甜品饮品,2627
奶茶果汁,2628
甜品/奶茶果汁,2629
奶茶果汁,2630
奶茶果汁/其他甜品饮品,2631
咖啡/奶茶果汁,2632
奶茶果汁/冰淇淋,2633
奶茶果汁/咖啡,2634
奶茶果汁,2635
奶茶果汁/中西糕点,2636
奶茶果汁,2637
咖啡/奶茶果汁,2638
甜品/奶茶果汁,2639
奶茶果汁/蛋糕,2640
奶茶果汁,2641
奶茶果汁/面包,2642
奶茶果汁,2643
奶茶果汁,2644
奶茶果汁/其他甜品饮品,2645
奶茶果汁,2646
奶茶果汁/甜品,2647
川湘菜,2648
川湘菜,2649
港菜/茶餐厅/其他菜系,2650
川湘菜,2651
川湘菜,2652
海鲜,2653
川湘菜,2654
云南菜/川湘菜,2655
川湘菜,2656
川湘菜,2657
新疆菜,2658
川湘菜,2659
其他菜系,2660
炸鸡炸串/韩国料理,2661
炸鸡炸串,2662
炸鸡炸串,2663
米粉米线,2664
米粉米线/其他小吃,2665
米粉米线/其他快餐,2666
米粉米线/胡辣汤,2667
米粉米线,2668
米粉米线/云南菜,2669
其他快餐/冒菜,2670
米粉米线/面馆,2671
螺蛳粉,2672
米粉米线,2673
面馆/米粉米线,2674
米粉米线/盖浇饭,2675
米粉米线/其他快餐,2676
米粉米线,2677
米粉米线,2678
米粉米线,2679
盖浇饭/米粉米线,2680
馄饨抄手,2681
肉夹馍/盖浇饭,2682
饺子/其他菜系,2683
豆浆油条/其他快餐,2684
粥店/肠粉,2685
煎饼/其他小吃,2686
豆浆油条/其他快餐,2687
饺子,2688
饺子/其他快餐,2689
包子汤包,2690
包子汤包,2691
面馆,2692
兰州拉面,2693
面馆/盖浇饭,2694
面馆,2695
盖浇饭/面馆,2696
面馆,2697
面馆,2698
其他小吃,2699
卤味熟食/卤煮/炒肝,2700
其他小吃,2701
其他小吃,2702
其他小吃/凉皮/凉粉,2703
其他小吃/凉皮/凉粉,2704
钵钵鸡,2705
其他小吃/凉皮/凉粉,2706
其他小吃/凉皮/凉粉,2707
卤味熟食/其他小吃,2708
其他小吃/烧烤,2709
其他小吃,2710
其他小吃,2711
烧烤,2712
川湘菜/小龙虾,2713
烧烤,2714
小龙虾,2715
韩国料理/烧烤,2716
小龙虾,2717
川湘菜/小龙虾,2718
烧烤,2719
小龙虾/烧烤,2720
烧烤,2721
小龙虾/烧烤,2722
小龙虾/川湘菜,2723
日式简餐,2724
日本料理,2725
韩式烤肉,2726
日本料理,2727
日本料理,2728
日本料理,2729
刺身寿司/日本料理,2730
泰国菜,2731
其他西餐,2732
其他西餐/咖啡,2733
牛排/其他快餐,2734
牛排/牛肉饭,2735
咖啡/其他西餐,2736
其他西餐,2737
麻辣香锅,2738
川渝火锅,2739
川渝火锅,2740
川湘菜/干锅,2741
煲仔饭/小火锅,2742
麻辣香锅,2743
烤鱼/鱼火锅,2744
川渝火锅,2745
麻辣香锅,2746
川湘菜/干锅,2747
卤味熟食,2748
卤味熟食,2749
卤味熟食,2750
卤味熟食,2751
卤味熟食,2752
卤味熟食,2753
卤味熟食,2754
卤味熟食,2755
卤味熟食/盖浇饭,2756
卤味熟食,2757
卤味熟食,2758
卤味熟食,2759
卤味熟食/盖浇饭,2760
卤味熟食,2761
卤味熟食,2762
卤味熟食/盖浇饭,2763
卤味熟食,2764
卤味熟食,2765
卤味熟食,2766
沙县小吃/滋补炖汤,2767
面包/蛋糕,2768
甜品,2769
中西糕点/其他甜品饮品,2770
面包/咖啡,2771
蛋糕,2772
蛋糕,2773
咖啡/甜品,2774
中西糕点,2775
面包,2776
蛋糕/甜品,2777
蛋糕,2778
面包/甜品,2779
咖啡/面包,2780
面包/甜品,2781
沙拉/轻食/盖浇饭,2782
川湘菜,2783
刺身寿司,2784
卤煮/炒肝/其他小吃,2785
卤味熟食,2786
麻辣烫/关东煮/花甲粉,2787
盖浇饭/其他快餐,2788
中西糕点/蛋糕,2789
卤味熟食/盖浇饭,2790
米粉米线,2791
川湘菜,2792
卤味熟食,2793
披萨意面/汉堡薯条,2794
汉堡薯条/炸鸡炸串,2795
咖啡/奶茶果汁,2796
中西糕点,2797
螺蛳粉/其他小吃,2798
卤味熟食/盖浇饭,2799
奶茶果汁,2800
卤味熟食,2801
其他西餐/三明治,2802
刺身寿司,2803
奶茶果汁/冰淇淋,2804
川湘菜,2805
奶茶果汁/甜品,2806
其他小吃/凉皮/凉粉,2807
麻辣烫/关东煮/川渝火锅,2808
泰国菜,2809
卤味熟食/其他小吃,2810
奶茶果汁/咖啡,2811
盖浇饭/川湘菜,2812
煲仔饭/其他火锅,2813
中西糕点/奶茶果汁,2814
奶茶果汁,2815
甜品/其他小吃,2816
川湘菜,2817
日本料理,2818
面包,2819
卤味熟食,2820
江浙菜/海鲜,2821
卤味熟食,2822
干锅/川湘菜,2823
米粉米线,2824
咖啡,2825
农家菜,2826
汉堡薯条/炸鸡炸串,2827
日本料理/其他西餐,2828
咖啡,2829
面包/蛋糕,2830
川湘菜,2831
川湘菜,2832
焖锅,2833
中西糕点,2834
东北菜,2835
盖浇饭,2836
海鲜,2837
卤味熟食,2838
蛋糕/冰淇淋,2839
中西糕点/其他甜品饮品,2840
川湘菜,2841
其他小吃/其他快餐,2842
闽菜/其他快餐,2843
烤鱼/其他快餐,2844
煲仔饭/川湘菜,2845
米粉米线/其他快餐,2846
川湘菜/其他快餐,2847
米粉米线/其他快餐,2848
川湘菜/盖浇饭,2849
咖啡/其他快餐,2850
烧腊饭,2851
日式简餐/盖浇饭,2852
盖浇饭/川湘菜,2853
米粉米线/盖浇饭,2854
面馆/盖浇饭,2855
川湘菜/盖浇饭,2856
米粉米线/盖浇饭,2857
米粉米线/盖浇饭,2858
煲仔饭/其他快餐,2859
川湘菜/盖浇饭,2860
米粉米线/盖浇饭,2861
麻辣烫/关东煮/其他快餐,2862
牛肉火锅/牛肉饭,2863
烧腊饭,2864
川湘菜/盖浇饭,2865
其他快餐,2866
米粉米线/盖浇饭,2867
面馆/盖浇饭,2868
卤味熟食/盖浇饭,2869
川湘菜/盖浇饭,2870
米粉米线/盖浇饭,2871
其他菜系/盖浇饭,2872
其他快餐/卤味熟食,2873
川湘菜/其他快餐,2874
川湘菜/盖浇饭,2875
烧腊饭,2876
炸鸡炸串/汉堡薯条,2877
炸鸡炸串/汉堡薯条,2878
汉堡薯条/炸鸡炸串,2879
沙拉/轻食,2880
披萨意面/其他小吃,2881
汉堡薯条/炸鸡炸串,2882
汉堡薯条/炸鸡炸串,2883
沙拉/轻食/日式简餐,2884
汉堡薯条/炸鸡炸串,2885
咖啡/沙拉/轻食,2886
披萨意面,2887
汉堡薯条/炸鸡炸串,2888
咖啡/披萨意面,2889
汉堡薯条/炸鸡炸串,2890
披萨意面/其他小吃,2891
沙拉/轻食/盖浇饭,2892
汉堡薯条/炸鸡炸串,2893
汉堡薯条/炸鸡炸串,2894
披萨意面/其他小吃,2895
汉堡薯条/炸鸡炸串,2896
沙拉/轻食,2897
披萨意面/面包,2898
其他菜系/披萨意面,2899
奶茶果汁/其他甜品饮品,2900
甜品/奶茶果汁,2901
奶茶果汁/甜品,2902
奶茶果汁/甜品,2903
奶茶果汁,2904
奶茶果汁/咖啡,2905
港菜/茶餐厅/奶茶果汁,2906
奶茶果汁/其他甜品饮品,2907
奶茶果汁/冰淇淋,2908
奶茶果汁/其他甜品饮品,2909
奶茶果汁,2910
奶茶果汁/甜品,2911
奶茶果汁,2912
奶茶果汁/甜品,2913
奶茶果汁,2914
咖啡/奶茶果汁,2915
奶茶果汁,2916
奶茶果汁,2917
奶茶果汁/咖啡,2918
奶茶果汁/甜品,2919
奶茶果汁/甜品,2920
奶茶果汁/其他甜品饮品,2921
奶茶果汁,2922
奶茶果汁/面包,2923
咖啡/奶茶果汁,2924
奶茶果汁/甜品,2925
川湘菜/奶茶果汁,2926
奶茶果汁/其他西餐,2927
奶茶果汁,2928
奶茶果汁,2929
奶茶果汁,2930
奶茶果汁/甜品,2931
奶茶果汁/甜品,2932
川湘菜/干锅,2933
海鲜/川湘菜,2934
川湘菜,2935
川湘菜,2936
川湘菜,2937
川湘菜/焖锅,2938
云南菜/中亚/中东菜,2939
川湘菜,2940
粤菜,2941
西北菜/肉夹馍,2942
其他菜系,2943
川湘菜/川湘菜,2944
烧烤/川湘菜,2945
川湘菜,2946
川湘菜/粤菜,2947
川湘菜,2948
川湘菜/海鲜,2949
韩国料理/东北菜,2950
卤味熟食/北京菜,2951
饺子/东北菜,2952
海鲜/川湘菜,2953
海鲜,2954
海鲜,2955
川湘菜,2956
饺子/东北菜,2957
川湘菜,2958
炸鸡炸串,2959
炸鸡炸串/其他小吃,2960
麻辣烫/关东煮/小火锅,2961
米粉米线/其他小吃,2962
米粉米线/其他小吃,2963
面馆/米粉米线,2964
米粉米线,2965
米粉米线,2966
麻辣烫/关东煮,2967
牛肉汤/米粉米线,2968
米粉米线/面馆,2969
米粉米线/其他火锅,2970
麻辣烫/关东煮,2971
米粉米线/盖浇饭,2972
米粉米线,2973
螺蛳粉,2974
米粉米线/其他小吃,2975
米粉米线/盖浇饭,2976
米粉米线,2977
米粉米线,2978
米粉米线/其他小吃,2979
米粉米线/其他快餐,2980
米粉米线,2981
米粉米线,2982
米粉米线,2983
米粉米线/川湘菜,2984
麻辣烫/关东煮/其他小吃,2985
米粉米线/盖浇饭,2986
包子汤包/面馆,2987
馄饨抄手,2988
饺子,2989
饺子/其他快餐,2990
包子汤包/其他快餐,2991
豆浆油条/其他快餐,2992
饺子,2993
豆浆油条/其他快餐,2994
饺子,2995
凉皮/凉粉/粥店,2996
包子汤包/粥店,2997
饺子/其他快餐,2998
粥店/豆浆油条,2999
甜品,3000
汉堡薯条/炸鸡炸串,3001
盖浇饭,3002
披萨意面/汉堡薯条,3003
其他甜品饮品,3004
咖啡/其他快餐,3005
锅贴/饺子,3006
盖浇饭/牛肉饭,3007
煎饼,3008
咖啡/奶茶果汁,3009
中西糕点/甜品,3010
咖啡/其他快餐,3011
蛋糕/面包,3012
刺身寿司,3013
日式简餐,3014
汉堡薯条/炸鸡炸串,3015
奶茶果汁/咖啡,3016
卤煮/炒肝,3017
蛋糕/面包,3018
日式简餐/其他快餐,3019
面馆/凉皮/凉粉,3020
中西糕点,3021
牛肉饭,3022
奶茶果汁,3023
奶茶果汁/甜品,3024
重庆小面/面馆,3025
奶茶果汁,3026
馄饨抄手/其他快餐,3027
豆浆油条/其他快餐,3028
面馆/肉夹馍,3029
汉堡薯条/炸鸡炸串,3030
面馆/东北菜,3031
其他快餐,3032
烧烤/豆浆油条,3033
沙拉/轻食/三明治,3034
烤肉拌饭,3035
面馆/米粉米线,3036
粥店/其他快餐,3037
面馆,3038
奶茶果汁,3039
汉堡薯条/其他快餐,3040
咖啡/其他快餐,3041
奶茶果汁,3042
水果捞/甜品,3043
排骨饭,3044
牛肉汤/肉夹馍,3045
面馆,3046
煲仔饭/港菜/茶餐厅,3047
海鲜,3048
北京炸酱面,3049
烧饼/馅饼/手抓饼/肉夹馍,3050
蛋糕,3051
麻辣香锅/其他快餐,3052
甜品,3053
咖啡,3054
炸鸡炸串/冒菜,3055
盖浇饭/其他快餐,3056
蛋糕,3057
其他快餐,3058
驴肉火烧,3059
米粉米线/炸鸡炸串,3060
汉堡薯条/炸鸡炸串,3061
排骨饭,3062
肉夹馍/凉皮/凉粉,3063
奶茶果汁,3064
黄焖鸡米饭,3065
咖啡/奶茶果汁,3066
港菜/茶餐厅/粤菜,3067
饺子,3068
烤鱼,3069
黄焖鸡米饭/其他快餐,3070
其他快餐,3071
三明治,3072
烧饼/馅饼/手抓饼,3073
鲁菜/其他快餐,3074
奶茶果汁,3075
面馆/北京炸酱面,3076
煲仔饭/粥店,3077
饺子,3078
刺身寿司/盖浇饭,3079
麻辣烫/关东煮/其他快餐,3080
兰州拉面/盖浇饭,3081
其他快餐,3082
其他快餐,3083
盖浇饭/其他小吃,3084
黄焖鸡米饭,3085
川湘菜/盖浇饭,3086
其他快餐/粤菜,3087
排骨饭/其他快餐,3088
其他菜系/盖浇饭,3089
木桶饭/川湘菜,3090
烤肉拌饭/其他快餐,3091
豆浆油条/其他快餐,3092
豆浆油条/其他快餐,3093
其他快餐/烧饼/馅饼/手抓饼,3094
咖啡/其他快餐,3095
烧腊饭/盖浇饭,3096
炒饭/其他快餐,3097
卤味熟食/盖浇饭,3098
馄饨抄手/盖浇饭,3099
盖浇饭,3100
黄焖鸡米饭,3101
包子汤包/其他快餐,3102
日式简餐/牛肉饭,3103
鲁菜/其他快餐,3104
汉堡薯条,3105
沙拉/轻食/其他小吃,3106
汉堡薯条/炸鸡炸串,3107
三明治/披萨意面,3108
汉堡薯条/其他小吃,3109
沙拉/轻食/其他西餐,3110
汉堡薯条/炸鸡炸串,3111
汉堡薯条/炸鸡炸串,3112
披萨意面/汉堡薯条,3113
沙拉/轻食,3114
披萨意面/汉堡薯条,3115
披萨意面/焗饭,3116
汉堡薯条/炸鸡炸串,3117
沙拉/轻食/盖浇饭,3118
汉堡薯条/炸鸡炸串,3119
炸鸡炸串/汉堡薯条,3120
三明治/韩国料理,3121
汉堡薯条/炸鸡炸串,3122
汉堡薯条/炸鸡炸串,3123
其他西餐/汉堡薯条,3124
炸鸡炸串/汉堡薯条,3125
披萨意面/焗饭,3126
汉堡薯条,3127
三明治,3128
汉堡薯条/炸鸡炸串,3129
沙拉/轻食,3130
沙拉/轻食/其他快餐,3131
披萨意面,3132
汉堡薯条/其他西餐,3133
咖啡/汉堡薯条,3134
披萨意面,3135
汉堡薯条,3136
汉堡薯条/炸鸡炸串,3137
奶茶果汁,3138
奶茶果汁/冰淇淋,3139
奶茶果汁/甜品,3140
咖啡/奶茶果汁,3141
奶茶果汁/其他甜品饮品,3142
奶茶果汁/甜品,3143
咖啡/奶茶果汁,3144
奶茶果汁,3145
奶茶果汁/冰淇淋,3146
煎饼/奶茶果汁,3147
咖啡/奶茶果汁,3148
咖啡/奶茶果汁,3149
奶茶果汁/甜品,3150
奶茶果汁/甜品,3151
奶茶果汁/冰淇淋,3152
甜品/奶茶果汁,3153
奶茶果汁,3154
奶茶果汁,3155
咖啡/奶茶果汁,3156
奶茶果汁/甜品,3157
奶茶果汁,3158
奶茶果汁/冰淇淋,3159
咖啡/奶茶果汁,3160
麻辣烫/关东煮/奶茶果汁,3161
咖啡/奶茶果汁,3162
奶茶果汁,3163
奶茶果汁/冰淇淋,3164
奶茶果汁,3165
奶茶果汁,3166
奶茶果汁,3167
奶茶果汁/甜品,3168
奶茶果汁/甜品,3169
奶茶果汁,3170
川湘菜,3171
其他菜系,3172
创意菜,3173
驴肉火烧/其他菜系,3174
川湘菜,3175
面馆/东北菜,3176
粤菜/滋补炖汤,3177
其他菜系/铜锅涮肉,3178
鲁菜/鸡公煲,3179
包子汤包/其他菜系,3180
创意菜,3181
川湘菜,3182
北京菜/卤味熟食,3183
鲁菜,3184
鲁菜/川湘菜,3185
清真菜,3186
盖浇饭/川湘菜,3187
川湘菜,3188
其他快餐/川湘菜,3189
其他菜系/鲁菜,3190
海鲜,3191
川湘菜/盖浇饭,3192
川湘菜/粥店,3193
其他菜系,3194
泰国菜/创意菜,3195
鲁菜,3196
北京菜/卤味熟食,3197
北京菜/卤味熟食,3198
盖浇饭/其他菜系,3199
盖浇饭/川湘菜,3200
其他菜系,3201
鲁菜,3202
凉皮/凉粉/炸鸡炸串,3203
炸鸡炸串,3204
炸鸡炸串/韩国料理,3205
炸鸡炸串,3206
凉皮/凉粉/炸鸡炸串,3207
炸鸡炸串,3208
烤肉拌饭/炸鸡炸串,3209
炸鸡炸串/其他小吃,3210
麻辣烫/关东煮/炸鸡炸串,3211
韩国料理/炸鸡炸串,3212
炸鸡炸串/鸡架,3213
炸鸡炸串/川湘菜,3214
炸鸡炸串,3215
炸鸡炸串,3216
炸鸡炸串/其他小吃,3217
麻辣烫/关东煮/炸鸡炸串,3218
炸鸡炸串,3219
凉皮/凉粉/炸鸡炸串,3220
炸鸡炸串,3221
炸鸡炸串,3222
炸鸡炸串,3223
炸鸡炸串/其他小吃,3224
麻辣烫/关东煮/炸鸡炸串,3225
米粉米线/其他快餐,3226
米粉米线,3227
米粉米线/肉夹馍,3228
米粉米线/凉皮/凉粉,3229
米粉米线,3230
米粉米线,3231
米粉米线,3232
冒菜/川渝火锅,3233
米粉米线/麻辣烫/关东煮,3234
麻辣烫/关东煮/米粉米线,3235
酸辣粉/其他小吃,3236
米粉米线/黄焖鸡米饭,3237
麻辣烫/关东煮,3238
麻辣烫/关东煮,3239
米粉米线,3240
麻辣烫/关东煮/其他快餐,3241
米粉米线,3242
米粉米线,3243
麻辣烫/关东煮/其他火锅,3244
米粉米线/其他快餐,3245
麻辣烫/关东煮,3246
烧饼/馅饼/手抓饼/酸辣粉,3247
螺蛳粉/米粉米线,3248
面馆/米粉米线,3249
麻辣香锅/冒菜,3250
烧烤/麻辣烫/关东煮,3251
米粉米线/其他小吃,3252
米粉米线/黄焖鸡米饭,3253
麻辣烫/关东煮,3254
米粉米线/其他快餐,3255
麻辣烫/关东煮,3256
麻辣烫/关东煮/盖浇饭,3257
川湘菜/冒菜,3258
麻辣烫/关东煮/米粉米线,3259
沙县小吃/麻辣烫/关东煮,3260
肉夹馍,3261
粥店/其他小吃,3262
包子汤包/粥店,3263
烧饼/馅饼/手抓饼,3264
粥店/其他小吃,3265
凉皮/凉粉/烧饼/馅饼/手抓饼,3266
豆浆油条,3267
饺子/锅贴,3268
煎饼,3269
包子汤包/面馆,3270
包子汤包/烧烤,3271
驴肉火烧/肉夹馍,3272
豆浆油条,3273
凉皮/凉粉/肉夹馍,3274
凉皮/凉粉/肉夹馍,3275
馄饨抄手/面馆,3276
锅贴,3277
饺子/包子汤包,3278
包子汤包,3279
包子汤包/其他快餐,3280
驴肉火烧,3281
饺子,3282
豆浆油条/其他快餐,3283
烧饼/馅饼/手抓饼/包子汤包,3284
面馆,3285
面馆/热干面,3286
重庆小面,3287
面馆/米粉米线,3288
面馆,3289
面馆/凉皮/凉粉,3290
面馆,3291
面馆,3292
面馆,3293
面馆,3294
兰州拉面,3295
兰州拉面/其他快餐,3296
面馆/盖浇饭,3297
面馆/盖浇饭,3298
兰州拉面,3299
兰州拉面,3300
兰州拉面,3301
面馆/豆浆油条,3302
面馆/盖浇饭,3303
面馆/烤冷面,3304
热干面,3305
面馆/其他快餐,3306
面馆,3307
面馆,3308
兰州拉面/其他快餐,3309
兰州拉面/盖浇饭,3310
面馆,3311
其他小吃/粤菜,3312
鸡架/其他小吃,3313
其他小吃,3314
小龙虾/其他小吃,3315
其他小吃/其他快餐,3316
其他快餐/鸡架,3317
其他小吃,3318
其他小吃,3319
其他小吃,3320
其他小吃,3321
凉皮/凉粉/烧饼/馅饼/手抓饼,3322
沙县小吃/其他小吃,3323
其他小吃,3324
其他小吃/卤味熟食,3325
其他小吃/卤味熟食,3326
其他小吃/卤味熟食,3327
其他小吃,3328
其他小吃,3329
其他小吃,3330
其他小吃,3331
烤冷面,3332
其他小吃,3333
韩式烤肉/烧烤,3334
烧烤/烧腊饭,3335
烧烤/盖浇饭,3336
烧烤/砂锅,3337
烧烤,3338
烤鱼/烧烤,3339
海鲜/小龙虾,3340
烧烤/其他菜系,3341
烧烤/其他小吃,3342
烧烤,3343
羊肉汤/烧烤,3344
烤鱼/小龙虾,3345
烧烤,3346
小龙虾/烧烤,3347
烧烤,3348
川渝火锅/小龙虾,3349
烧烤/羊肉汤,3350
川湘菜/烧烤,3351
烧烤,3352
小龙虾,3353
牛肉饭/烧烤,3354
烧烤/海鲜,3355
烧烤/羊肉汤,3356
川渝火锅/小龙虾,3357
烧烤,3358
卤味熟食/烧烤,3359
烧烤/羊肉汤,3360
新疆菜/烧烤,3361
饺子/烧烤,3362
铜锅涮肉/烧烤,3363
烧烤/烤鱼,3364
烤鱼/小龙虾,3365
新疆菜/烧烤,3366
小龙虾/烧烤,3367
烧烤/铜锅涮肉,3368
烤鱼/小龙虾,3369
韩国料理/其他快餐,3370
刺身寿司/日式简餐,3371
韩国料理/盖浇饭,3372
刺身寿司/日本料理,3373
日本料理,3374
盖浇饭/日式简餐,3375
韩国料理/其他快餐,3376
韩国料理/其他快餐,3377
日本料理,3378
韩国料理,3379
日本料理,3380
日式简餐/其他快餐,3381
牛肉汤/韩国料理,3382
韩国料理,3383
刺身寿司/日本料理,3384
韩国料理/其他西餐,3385
刺身寿司,3386
日式简餐/其他快餐,3387
刺身寿司/日式简餐,3388
日式简餐/刺身寿司,3389
日式简餐/其他小吃,3390
韩国料理,3391
韩国料理,3392
韩国料理/面包,3393
韩国料理/其他小吃,3394
刺身寿司/其他西餐,3395
日式简餐/刺身寿司,3396
日式简餐/刺身寿司,3397
日式简餐/其他快餐,3398
韩国料理/米粉米线,3399
其他快餐/韩国料理,3400
马来西亚菜/越南菜,3401
其他西餐/牛排,3402
其他快餐/其他西餐,3403
甜品/泰国菜,3404
意大利菜,3405
其他西餐,3406
披萨意面/其他西餐,3407
其他西餐/其他快餐,3408
其他西餐/炸鸡炸串,3409
米粉米线/马来西亚菜,3410
新加坡菜,3411
披萨意面/其他西餐,3412
沙拉/轻食/其他西餐,3413
披萨意面/焗饭,3414
其他西餐,3415
披萨意面/其他西餐,3416
其他西餐,3417
披萨意面/其他西餐,3418
其他西餐,3419
沙拉/轻食/其他西餐,3420
披萨意面/其他西餐,3421
其他西餐,3422
面包/其他西餐,3423
披萨意面/其他西餐,3424
意大利菜,3425
牛排/其他西餐,3426
焗饭/披萨意面,3427
披萨意面/其他西餐,3428
披萨意面/其他西餐,3429
披萨意面/其他西餐,3430
披萨意面/其他西餐,3431
其他西餐/盖浇饭,3432
铜锅涮肉,3433
其他火锅/其他快餐,3434
羊肉汤/砂锅,3435
鸡公煲,3436
干锅,3437
麻辣香锅,3438
冰淇淋/其他火锅,3439
